# frames 151  V 32652.488  rho0 0.066151  nO 1440 nSi 720
# r  g_SiO  g_OO  g_SiSi  g_total(neutron)
9.269999999999999574e+00 9.543591496666006257e-01 1.059717695812440352e+00 1.043967027731426134e+00 1.017746937650532368e+00
9.289999999999999147e+00 9.464177889038162261e-01 1.057150189458713863e+00 1.044630774251829708e+00 1.013318509420057634e+00
9.310000000000000497e+00 9.378560134232282186e-01 1.056969356791662706e+00 1.043134554029233163e+00 1.009794701648612403e+00
9.330000000000000071e+00 9.361751514793783535e-01 1.065055222688935377e+00 1.044082062199178429e+00 1.013596076588450412e+00
9.349999999999999645e+00 9.294500559095414394e-01 1.060067054186757174e+00 1.045011926333002439e+00 1.008344425690574475e+00
9.370000000000000995e+00 9.240876196117036034e-01 1.072597988035686178e+00 1.039572578967878469e+00 1.012686559693395161e+00
9.390000000000000568e+00 9.251153619226879510e-01 1.068974927781785711e+00 1.045087745698017878e+00 1.011501743082720228e+00
9.410000000000000142e+00 9.116371501424023194e-01 1.071717687198371793e+00 1.033714843233618286e+00 1.006971911658524732e+00
9.429999999999999716e+00 9.116844505689097877e-01 1.076657966758986618e+00 1.028065529899515607e+00 1.009279328077199001e+00
9.449999999999999289e+00 9.111935016357899375e-01 1.081268086990317734e+00 1.018626147318431041e+00 1.010935892389426716e+00
9.470000000000000639e+00 9.071822451792128650e-01 1.078315882911338175e+00 1.028393422893774778e+00 1.008454917696616882e+00
9.490000000000000213e+00 9.074169173887641771e-01 1.083496914488410789e+00 1.029702627865995312e+00 1.011448272449069208e+00
9.509999999999999787e+00 9.078159329681615430e-01 1.079146278852182617e+00 1.022182976193227955e+00 1.008720688396608889e+00
9.530000000000001137e+00 9.043202498194483629e-01 1.080094814291275407e+00 1.031785820042559365e+00 1.008545099718841875e+00
9.550000000000000711e+00 9.024654933484824726e-01 1.088123232921010208e+00 1.032527820806319774e+00 1.012233578223908470e+00
9.570000000000000284e+00 9.027567441999085895e-01 1.082148273073438416e+00 1.047788606567305214e+00 1.010162629064377260e+00
9.589999999999999858e+00 8.996268955838254699e-01 1.081537409274597072e+00 1.048548081990199110e+00 1.008669453421662254e+00
9.609999999999999432e+00 9.038836270016096242e-01 1.084282947964770205e+00 1.070750303146553284e+00 1.013350704638870114e+00
9.630000000000000782e+00 9.047236747307519922e-01 1.082477362305320989e+00 1.074289453317668341e+00 1.012942280450672472e+00
9.650000000000000355e+00 9.017527097511726097e-01 1.084749961403908447e+00 1.073191771221605029e+00 1.012946673008907839e+00
9.669999999999999929e+00 9.021798019801579027e-01 1.079859294154356997e+00 1.091227728771766214e+00 1.011709291409950140e+00
9.690000000000001279e+00 8.964090470027502588e-01 1.074239646994294084e+00 1.092101365725118178e+00 1.006481344406872314e+00
9.710000000000000853e+00 9.030973163162270279e-01 1.073013925560267312e+00 1.087783159971637437e+00 1.008111724545905696e+00
9.730000000000000426e+00 9.061029073418236379e-01 1.069273483423781368e+00 1.095552580232468376e+00 1.007786941433223893e+00
9.750000000000000000e+00 9.139037412989863274e-01 1.069055247594782321e+00 1.098989108793695602e+00 1.010933519313043538e+00
9.769999999999999574e+00 9.125480301453756660e-01 1.067447502851257113e+00 1.107952449999301425e+00 1.010156698795657393e+00
9.789999999999999147e+00 9.105204002906350791e-01 1.058977825008999840e+00 1.112123262599185258e+00 1.005063148277921092e+00
9.810000000000000497e+00 9.171593560698332315e-01 1.049352407297273526e+00 1.107006858732802801e+00 1.002060910997728760e+00
9.830000000000000071e+00 9.309078677866263751e-01 1.048264351141986461e+00 1.098796773246848213e+00 1.006235408221510585e+00
9.849999999999999645e+00 9.267635786946840648e-01 1.048066010334598452e+00 1.091944269699480774e+00 1.004044579848784924e+00
9.870000000000000995e+00 9.392991398192658270e-01 1.039802035157614712e+00 1.108751894020862272e+00 1.005589475261676524e+00
9.890000000000000568e+00 9.353088586076455657e-01 1.036372883097030462e+00 1.104781146147560067e+00 1.001905047581475694e+00
9.910000000000000142e+00 9.457503711052946960e-01 1.035988018532842503e+00 1.084507970918738184e+00 1.004341429187043833e+00
9.929999999999999716e+00 9.485511024626105403e-01 1.029361583403147096e+00 1.090714260559626059e+00 1.002262659153162039e+00
9.949999999999999289e+00 9.544566407859573776e-01 1.027742267090256512e+00 1.086367415251330293e+00 1.003373773000371560e+00
9.970000000000000639e+00 9.544882249048513012e-01 1.019440410175078027e+00 1.069824271114129033e+00 9.977336764133513114e-01
9.990000000000000213e+00 9.596423933829973940e-01 1.017923739002204231e+00 1.077053236605026276e+00 9.994117822456101141e-01
1.000999999999999979e+01 9.704706667697710065e-01 1.018787977783227827e+00 1.065233552031336517e+00 1.003262330301549543e+00
1.003000000000000114e+01 9.696563928708435975e-01 1.010084864486353817e+00 1.056172167264533002e+00 9.975951859862614013e-01
1.005000000000000071e+01 9.760465375784062037e-01 1.005058030689979454e+00 1.064132693808703012e+00 9.978987753024481933e-01
1.007000000000000028e+01 9.826483766387802410e-01 1.000144959851386739e+00 1.064296370423707394e+00 9.978054992749807450e-01
1.008999999999999986e+01 9.827018900190884754e-01 1.005085116406105872e+00 1.046322094662449631e+00 9.992604859676581519e-01
1.010999999999999943e+01 9.863683602661925676e-01 9.983276371939152627e-01 1.043193193407490060e+00 9.967990813624085789e-01
1.013000000000000078e+01 9.913002440862436204e-01 9.893755462718161198e-01 1.030408809760913869e+00 9.929680973646718423e-01
1.015000000000000036e+01 9.937690966156823569e-01 9.862939385829245786e-01 1.034697197870469099e+00 9.925511621876593749e-01
1.016999999999999993e+01 9.971496268228642323e-01 9.831807543641333247e-01 1.048154866466834090e+00 9.931067340835108004e-01
1.019000000000000128e+01 9.942462333876447289e-01 9.765918792254060232e-01 1.030969527808417441e+00 9.872129039423784835e-01
1.021000000000000085e+01 1.003649284842979661e+00 9.736850896563925550e-01 1.025819923417540025e+00 9.889267032065958141e-01
1.023000000000000043e+01 1.000957877057893519e+00 9.739812574131898604e-01 1.025238420665207872e+00 9.880028427963420956e-01
1.025000000000000000e+01 1.005807293389727741e+00 9.648445279660590179e-01 1.020167167577971101e+00 9.845745962050590494e-01
1.026999999999999957e+01 1.005465715862210896e+00 9.636945761546197309e-01 1.015788513996767062e+00 9.835143678651548926e-01
1.028999999999999915e+01 1.011373462091766484e+00 9.605163715217789333e-01 1.003285233170788215e+00 9.832147282161211033e-01
1.031000000000000050e+01 1.013027649809642661e+00 9.597445095797468850e-01 9.984596879533810254e-01 9.831030218508777230e-01
1.033000000000000007e+01 1.012600591056893595e+00 9.550829923758950013e-01 9.904287855080121661e-01 9.798507687188097171e-01
1.034999999999999964e+01 1.020853456336158649e+00 9.528828072403874305e-01 9.860779555621768111e-01 9.815571425202046507e-01
1.037000000000000099e+01 1.027013335835163854e+00 9.497432863801728020e-01 9.858587194621021288e-01 9.822282565577252766e-01
1.039000000000000057e+01 1.021802572274663090e+00 9.508796140377702155e-01 9.914147060368094788e-01 9.812084726225893672e-01
1.041000000000000014e+01 1.027168999392449100e+00 9.438829567977879975e-01 9.779907201038399167e-01 9.785628535279130569e-01
1.042999999999999972e+01 1.029763436275991317e+00 9.493520251952799471e-01 9.794614872515903237e-01 9.826392900599241198e-01
1.044999999999999929e+01 1.032999241380239130e+00 9.490956953646784156e-01 9.755943517324222602e-01 9.834874645692635031e-01
1.047000000000000064e+01 1.032092176332785494e+00 9.418394684717119603e-01 9.739298248400303226e-01 9.790824707917625824e-01
1.049000000000000021e+01 1.031742577837754915e+00 9.424445450610802189e-01 9.781532001744620564e-01 9.795680799239839809e-01
1.050999999999999979e+01 1.032297206020532654e+00 9.414980849343781433e-01 9.623835355896412924e-01 9.781759976538197954e-01
1.053000000000000114e+01 1.040780959883560453e+00 9.452521120091887941e-01 9.695384729738030227e-01 9.840009901066740783e-01
1.055000000000000071e+01 1.041200307713003870e+00 9.416417912366366050e-01 9.572469717193025085e-01 9.813520872076171297e-01
1.057000000000000028e+01 1.040858834246091380e+00 9.431325498701043086e-01 9.555293856703264144e-01 9.819094437661034513e-01
1.058999999999999986e+01 1.043975557881715588e+00 9.430884072752732106e-01 9.462702669467394356e-01 9.824526092669775279e-01
1.060999999999999943e+01 1.048027112660740778e+00 9.419542397431480696e-01 9.427946252815875283e-01 9.831680784901309922e-01
1.063000000000000078e+01 1.045034552134993522e+00 9.437008059273794824e-01 9.397203094464020579e-01 9.827415528415816004e-01
1.065000000000000036e+01 1.050807629975900825e+00 9.408401553131580108e-01 9.401158186537028616e-01 9.834565548950886527e-01
1.066999999999999993e+01 1.053701938388866610e+00 9.403268228663744788e-01 9.467995695928739242e-01 9.847645035778357370e-01
1.069000000000000128e+01 1.052253694056731748e+00 9.434126345297285665e-01 9.281554243571749074e-01 9.845840937798152614e-01
1.071000000000000085e+01 1.052328213053924211e+00 9.416866675327719705e-01 9.331713272412401894e-01 9.840242722834444677e-01
1.073000000000000043e+01 1.054441891512844842e+00 9.392966726209259765e-01 9.335880645857209670e-01 9.835763275046620624e-01
1.075000000000000000e+01 1.054880929984504556e+00 9.415497012610675176e-01 9.207246750731339358e-01 9.840771707701206905e-01
1.076999999999999957e+01 1.054973181136805049e+00 9.447382208433257045e-01 9.176802886113721858e-01 9.856320882400325667e-01
1.078999999999999915e+01 1.057260021504098146e+00 9.411322749013570910e-01 9.201548652369901937e-01 9.847342061289308113e-01
1.081000000000000050e+01 1.058649240715432205e+00 9.483763850686736108e-01 9.179178406412555891e-01 9.890491128261974518e-01
1.083000000000000007e+01 1.051502281629357993e+00 9.509050374736118805e-01 9.205871874801266896e-01 9.878334511647892668e-01
1.084999999999999964e+01 1.055031096585843819e+00 9.488618295850126394e-01 9.254018122834545279e-01 9.884277618747860927e-01
1.087000000000000099e+01 1.054186403867488853e+00 9.510693210371692352e-01 9.339674209764262658e-01 9.898919812968650644e-01
1.089000000000000057e+01 1.051934277332950307e+00 9.555704134276761241e-01 9.276850022256923900e-01 9.910250013009214154e-01
1.091000000000000014e+01 1.052159638987520518e+00 9.601227740767820373e-01 9.296413580181692726e-01 9.937184748618835828e-01
1.092999999999999972e+01 1.052022038384948344e+00 9.600438294388806693e-01 9.412466816850811879e-01 9.944271115853466902e-01
1.094999999999999929e+01 1.046632214683383522e+00 9.643608860102228508e-01 9.324406901794314306e-01 9.940678412059030800e-01
1.097000000000000064e+01 1.043371022390166658e+00 9.600616014170491042e-01 9.360500623202528958e-01 9.907198187397986411e-01
1.099000000000000021e+01 1.041487039381035151e+00 9.647742403185586291e-01 9.329485631795176870e-01 9.923310788734429622e-01
1.100999999999999979e+01 1.041321319625895470e+00 9.685632120518267163e-01 9.413371117674766975e-01 9.949046517424550151e-01
1.103000000000000114e+01 1.035809042718186301e+00 9.686963873300882266e-01 9.344613616778000287e-01 9.923613395999815179e-01
1.105000000000000071e+01 1.032293979098104497e+00 9.727845637329473050e-01 9.374160167297177493e-01 9.934208972813349803e-01
1.107000000000000028e+01 1.025161033501297947e+00 9.704645598243155646e-01 9.313501817187997966e-01 9.889737198736219259e-01
1.108999999999999986e+01 1.027337067252572789e+00 9.808806900693344266e-01 9.342826158750795473e-01 9.956737315088363127e-01
1.110999999999999943e+01 1.024589585108285350e+00 9.734730557008318685e-01 9.218052234640463638e-01 9.897226014939165539e-01
1.113000000000000078e+01 1.021004417763264005e+00 9.825115932473679203e-01 9.321882208555455351e-01 9.939564695100511216e-01
1.115000000000000036e+01 1.023819708577039966e+00 9.852178740829663495e-01 9.246818137290403472e-01 9.959967645642746614e-01
1.116999999999999993e+01 1.016598294704405880e+00 9.830098790659665964e-01 9.271998997348489535e-01 9.921713650913974725e-01
1.119000000000000128e+01 1.013762879478455003e+00 9.928533780581658696e-01 9.368517023049350856e-01 9.970822366082561228e-01
1.121000000000000085e+01 1.018211982168329754e+00 9.958449450598754193e-01 9.377117807062518295e-01 1.000491492368875690e+00
1.123000000000000043e+01 1.015621560244298172e+00 9.969137983388373092e-01 9.483249436396031795e-01 1.000802498530069418e+00
1.125000000000000000e+01 1.009738422310028527e+00 9.997850279032476362e-01 9.530866912991019513e-01 1.000408206033609249e+00
1.126999999999999957e+01 1.007948015776677808e+00 1.002760288256572263e+00 9.594551774212327633e-01 1.001769750456980468e+00
1.128999999999999915e+01 1.001808400117008224e+00 1.008247318120034874e+00 9.687153564270342132e-01 1.003007400040136998e+00
1.131000000000000050e+01 1.007448296663528309e+00 1.009654056344548412e+00 9.674721462092772395e-01 1.005872793021248324e+00
1.133000000000000007e+01 1.002711659922630449e+00 1.011788021212136401e+00 9.810744938001405568e-01 1.006136378208736248e+00
1.134999999999999964e+01 1.005725939893095111e+00 1.013739641072466391e+00 9.833661675509741684e-01 1.008523886756008014e+00
1.137000000000000099e+01 1.000438425517556018e+00 1.019208280867015981e+00 9.787285586256704306e-01 1.009118312636118953e+00
1.139000000000000057e+01 9.979451957303278054e-01 1.023378536744139700e+00 9.843777620557062624e-01 1.010805750760201960e+00
1.141000000000000014e+01 9.933533872939067644e-01 1.020527071913309936e+00 9.865392496307253678e-01 1.007626707878526817e+00
1.142999999999999972e+01 9.944789906320690154e-01 1.028322566376268732e+00 9.909155060238677981e-01 1.012597195270420469e+00
1.144999999999999929e+01 9.863301022500953197e-01 1.030069375308765967e+00 9.981669243368845867e-01 1.010886302114645252e+00
1.147000000000000064e+01 9.848172924420716123e-01 1.028820478515434234e+00 1.000164160520697010e+00 1.009760138037637311e+00
1.149000000000000021e+01 9.803421056286004687e-01 1.027863177176126852e+00 9.993756776717103163e-01 1.007449629062385554e+00
1.150999999999999979e+01 9.775081692973331959e-01 1.026449036877291388e+00 1.001317747906244060e+00 1.005717380919220583e+00
1.153000000000000114e+01 9.777654421961951003e-01 1.032429418812609523e+00 1.004963220672581814e+00 1.009315302315106466e+00
1.155000000000000071e+01 9.771006270982072195e-01 1.032458797112894455e+00 1.010045549943221488e+00 1.009425775773378664e+00
1.157000000000000028e+01 9.683507652703478019e-01 1.031241956420872352e+00 1.011491208761377880e+00 1.005470826382568905e+00
1.158999999999999986e+01 9.705469840439714391e-01 1.034778128295791300e+00 1.009510706925209167e+00 1.008104507470483302e+00
1.160999999999999943e+01 9.685481690966365464e-01 1.031788634602777810e+00 1.014974994484274085e+00 1.006085685807182939e+00
1.163000000000000078e+01 9.673917698128358111e-01 1.034918320449660589e+00 1.011757069436212131e+00 1.007112173599828298e+00
1.165000000000000036e+01 9.680474530165230629e-01 1.035158920360556234e+00 1.015794669533428563e+00 1.007777156503651073e+00
1.166999999999999993e+01 9.664322951295483133e-01 1.034922597882704798e+00 1.019408691227052133e+00 1.007272888293466950e+00
1.169000000000000128e+01 9.595697054456699959e-01 1.032847902815638097e+00 1.034287111631141842e+00 1.004516272603720672e+00
1.171000000000000085e+01 9.622981962368872821e-01 1.035768085187857013e+00 1.030224558146745961e+00 1.006877806012503651e+00
1.173000000000000043e+01 9.603041590825934781e-01 1.035574355258668033e+00 1.033348818208269737e+00 1.006215681765643577e+00
1.175000000000000000e+01 9.614316799166466865e-01 1.034089640722591241e+00 1.033055791511917620e+00 1.005827144010161600e+00
1.176999999999999957e+01 9.635883173750011688e-01 1.030979656082479101e+00 1.044715508496367518e+00 1.005784896679004836e+00
1.178999999999999915e+01 9.592353722805361249e-01 1.035108546989192302e+00 1.050463476987670841e+00 1.006735180674522612e+00
1.181000000000000050e+01 9.614392771833946139e-01 1.027773952390043988e+00 1.036936693426750322e+00 1.002672012103103638e+00
1.183000000000000007e+01 9.625791748322733987e-01 1.034868526344801642e+00 1.037489467479125294e+00 1.007002518344445985e+00
1.184999999999999964e+01 9.626126056360516658e-01 1.036354241461884707e+00 1.040467414929971079e+00 1.008028247837718272e+00
1.187000000000000099e+01 9.614682689279711036e-01 1.033701192134821145e+00 1.035574159321691612e+00 1.005805203670504744e+00
1.189000000000000057e+01 9.633198964265681230e-01 1.031741038069559746e+00 1.035990944259464142e+00 1.005488842941761440e+00
1.191000000000000014e+01 9.619008864081389776e-01 1.031748072743131406e+00 1.035790656356288197e+00 1.004928203494131367e+00
1.192999999999999972e+01 9.610573816417955495e-01 1.031207002202462197e+00 1.027236268963179100e+00 1.003714042674101137e+00
1.194999999999999929e+01 9.625851155173780205e-01 1.028624026257042301e+00 1.033912253005818682e+00 1.003368131249759765e+00
1.197000000000000064e+01 9.600777479641037226e-01 1.033164914668327938e+00 1.038499194764578970e+00 1.005177538077367094e+00
1.199000000000000021e+01 9.643760061533308559e-01 1.031747191681039011e+00 1.036215129098436494e+00 1.005917493534205231e+00
1.200999999999999979e+01 9.621390813707779710e-01 1.035516914822527168e+00 1.041143661028878897e+00 1.007437044917011137e+00
1.203000000000000114e+01 9.613567086259263705e-01 1.034771738124579787e+00 1.042409699484589503e+00 1.006816920281609962e+00
1.205000000000000071e+01 9.665866007998892284e-01 1.035077393605169815e+00 1.048576663682445620e+00 1.009439645763402726e+00
1.207000000000000028e+01 9.621555925493595618e-01 1.037653847381218020e+00 1.051803361867587272e+00 1.009342348211424989e+00
1.208999999999999986e+01 9.675024168416137549e-01 1.031566551243186192e+00 1.045464902981492639e+00 1.007673994371560688e+00
1.210999999999999943e+01 9.713940264752715104e-01 1.029174949699354524e+00 1.051860653470322093e+00 1.008329665700941069e+00
1.213000000000000078e+01 9.720117025973620262e-01 1.034667008091435525e+00 1.068834425562233514e+00 1.012726788524469512e+00
1.215000000000000036e+01 9.671728209204665250e-01 1.030060500288769942e+00 1.048813812023163594e+00 1.006961106207403089e+00
1.216999999999999993e+01 9.692017770984886482e-01 1.023730513092213190e+00 1.050098395499371895e+00 1.004402425954276534e+00
1.219000000000000128e+01 9.737253206195467525e-01 1.021563555370242460e+00 1.048889317994005310e+00 1.004897769250208572e+00
1.221000000000000085e+01 9.703320496263381223e-01 1.018013694515617740e+00 1.045344639694973710e+00 1.001409023626010031e+00
1.223000000000000043e+01 9.697520381829585201e-01 1.017361083704924951e+00 1.051759881308490296e+00 1.001274757899712986e+00
1.225000000000000000e+01 9.777533403840079629e-01 1.016076873798378299e+00 1.054676911782838067e+00 1.003884632504454366e+00
1.226999999999999957e+01 9.762551740930609512e-01 1.008467758431783601e+00 1.035190312996144835e+00 9.978227844108181754e-01
1.229000000000000092e+01 9.779316994030277099e-01 1.012495413669970201e+00 1.040768323162528874e+00 1.001045738999654766e+00
1.231000000000000050e+01 9.876204613274576216e-01 1.004947520390359950e+00 1.029853798714658542e+00 9.999520649731474808e-01
1.233000000000000007e+01 9.828688685962032601e-01 9.980109225864612910e-01 1.033786345027756015e+00 9.946170424628436590e-01
1.234999999999999964e+01 9.843454738337263921e-01 9.976158236683482228e-01 1.029287290001818622e+00 9.946635302510860033e-01
1.237000000000000099e+01 9.905202621148097020e-01 1.002695611507595119e+00 1.037437387993200621e+00 1.000381106166921219e+00
1.239000000000000057e+01 9.915848265816713525e-01 9.954013380796714605e-01 1.032642057215255926e+00 9.965033144236248308e-01
1.241000000000000014e+01 9.932678330573224690e-01 9.958704368274716723e-01 1.027807564251228323e+00 9.970755809530466029e-01
1.242999999999999972e+01 9.977547030409869011e-01 9.955203306304818422e-01 1.024352328466036743e+00 9.983868385532819190e-01
1.244999999999999929e+01 9.984010547187448514e-01 9.922601946416204077e-01 1.024169110125196402e+00 9.968557868706684477e-01
1.247000000000000064e+01 9.994757381865151391e-01 9.927461782355678777e-01 1.027653435681361360e+00 9.977781261413645186e-01
1.249000000000000021e+01 1.001416158961145220e+00 9.916227610931640513e-01 1.013938515604940971e+00 9.969701983825896008e-01
1.250999999999999979e+01 9.997810189587339469e-01 9.936458966328421960e-01 1.019162066582877557e+00 9.977959063435259957e-01
1.253000000000000114e+01 1.001766625159240975e+00 9.916603706093979342e-01 1.015340297588109841e+00 9.972238036719673904e-01
1.255000000000000071e+01 1.005457424734742977e+00 9.915792354733515834e-01 1.005594415213405091e+00 9.979358740670214445e-01
1.257000000000000028e+01 1.007118626888727553e+00 9.926070430129821931e-01 1.006346566508802054e+00 9.991903168248796874e-01
1.258999999999999986e+01 1.003921426915663995e+00 9.931521308077893018e-01 9.956756119570335795e-01 9.975055557542592544e-01
1.260999999999999943e+01 1.007033353404634513e+00 9.908444993757832275e-01 9.922901191585014047e-01 9.972259230900295535e-01
1.263000000000000078e+01 1.007925166664106920e+00 9.891811764940855456e-01 9.939152955767165398e-01 9.967820431155004490e-01
1.265000000000000036e+01 1.007758759891216771e+00 9.850964135331471416e-01 9.926418858331451656e-01 9.944125516671851184e-01
1.266999999999999993e+01 1.014872251056253338e+00 9.818751260932235825e-01 9.930878417511918022e-01 9.954554227102703212e-01
1.269000000000000128e+01 1.016509553848011116e+00 9.870844942682155398e-01 9.868268317500037412e-01 9.984833481889774376e-01
1.271000000000000085e+01 1.015465406835003526e+00 9.826242769708519731e-01 9.877099517034516607e-01 9.957191196586774318e-01
1.273000000000000043e+01 1.013997762254571722e+00 9.813365579393587002e-01 9.805735414070653189e-01 9.939559662395665018e-01
1.275000000000000000e+01 1.022075311426224653e+00 9.799295599821098435e-01 9.844830980499574835e-01 9.965976274592693862e-01
1.276999999999999957e+01 1.023054304747573306e+00 9.779108001319267718e-01 9.841090628556171671e-01 9.958560421611217794e-01
1.279000000000000092e+01 1.025102726311690304e+00 9.788574142527736166e-01 9.952583679480870860e-01 9.979377376912075270e-01
1.281000000000000050e+01 1.031163929822703107e+00 9.754543151503267673e-01 9.923350970835504992e-01 9.982400013744785472e-01
1.283000000000000007e+01 1.026232465615801948e+00 9.763578934613266203e-01 9.924500428919427186e-01 9.968249286952031163e-01
1.284999999999999964e+01 1.033539181350893621e+00 9.747483165639121427e-01 9.951125313114629334e-01 9.989710935805805603e-01
1.287000000000000099e+01 1.032609035020330523e+00 9.723925046503281155e-01 9.846672778765953593e-01 9.966074029190434835e-01
1.289000000000000057e+01 1.032533753231001716e+00 9.766844010359798656e-01 9.990351299818502895e-01 9.999036619023629058e-01
1.291000000000000014e+01 1.036975015910522879e+00 9.755676125003267529e-01 9.912816938400315081e-01 1.000483087892540368e+00
1.292999999999999972e+01 1.034017717008687054e+00 9.760215909230499642e-01 9.871452915870274625e-01 9.992951570084032120e-01
1.294999999999999929e+01 1.037971798301762449e+00 9.753299808126343340e-01 9.826338217648385998e-01 1.000141124794850178e+00
1.297000000000000064e+01 1.037501153068753235e+00 9.708739963998680444e-01 9.790728957322897275e-01 9.972934999768805486e-01
1.299000000000000021e+01 1.040938272004727772e+00 9.725145066338416466e-01 9.730899095338915172e-01 9.991023695842916608e-01
1.300999999999999979e+01 1.037897198517644615e+00 9.722625510271598603e-01 9.766898376995963860e-01 9.980353949849218864e-01
1.303000000000000114e+01 1.039317797879619309e+00 9.731464219581095199e-01 9.764896943122469697e-01 9.990523332239754639e-01
1.305000000000000071e+01 1.034901758322701149e+00 9.757647934388163913e-01 9.702438490408730187e-01 9.983266405776555219e-01
1.307000000000000028e+01 1.032106127424434749e+00 9.738835603300021182e-01 9.685009483699995592e-01 9.961002211011815710e-01
1.308999999999999986e+01 1.033507192593252633e+00 9.716896140600010945e-01 9.727696297300821859e-01 9.957493177385888794e-01
1.310999999999999943e+01 1.029883079172081217e+00 9.714261973323332633e-01 9.782438331758720462e-01 9.945798948584891885e-01
1.313000000000000078e+01 1.026435085054360208e+00 9.724788169715296027e-01 9.748038127324366586e-01 9.935747286482312646e-01
1.315000000000000036e+01 1.029669132021952427e+00 9.725655376468688162e-01 9.741828089557521553e-01 9.948335077450818353e-01
1.316999999999999993e+01 1.023740495951554585e+00 9.688244629540971875e-01 9.759341706587688625e-01 9.906245912086174554e-01
1.319000000000000128e+01 1.031833354015479820e+00 9.737686097330523483e-01 9.799409402268879354e-01 9.967254066608657315e-01
1.321000000000000085e+01 1.023256726446129417e+00 9.715260799387724910e-01 9.808944724391855940e-01 9.922469464813146178e-01
1.323000000000000043e+01 1.026893027095358679e+00 9.763522397642298012e-01 9.839807694842847008e-01 9.964907842486280254e-01
1.325000000000000000e+01 1.028016398227267647e+00 9.771742931559405099e-01 9.774200898706774110e-01 9.969177319340789545e-01
1.326999999999999957e+01 1.023807786170273237e+00 9.790755745672746757e-01 9.884442678528584381e-01 9.970811166805908510e-01
1.329000000000000092e+01 1.021508609300237236e+00 9.810079781901520635e-01 9.796642217519289098e-01 9.966287548555935460e-01
1.331000000000000050e+01 1.020169538936157361e+00 9.838940127953584858e-01 9.877960677121050415e-01 9.982392903239446502e-01
1.333000000000000007e+01 1.019725925973298475e+00 9.808644125287463433e-01 9.788561862601299346e-01 9.958031396541655589e-01
1.334999999999999964e+01 1.021561982329426410e+00 9.864533993447192062e-01 9.778997565140948867e-01 9.994820703895923586e-01
1.337000000000000099e+01 1.020541354135451995e+00 9.898365831238481460e-01 9.816984725125174061e-01 1.001185423404340913e+00
1.339000000000000057e+01 1.017476449602027433e+00 9.904226761896447462e-01 9.889693169336160050e-01 1.000818561957443009e+00
1.341000000000000014e+01 1.021107414458960028e+00 9.919791961200681296e-01 9.885319877710262437e-01 1.003041672965945930e+00
1.342999999999999972e+01 1.018381274146211268e+00 1.000644409825718117e+00 9.866573624757053462e-01 1.006556148720738175e+00
1.344999999999999929e+01 1.015286072791361738e+00 9.976248549376868224e-01 9.867895831012244434e-01 1.003725828716503399e+00
1.347000000000000064e+01 1.017455377571815367e+00 9.984790254608659765e-01 9.888742196201829593e-01 1.005175598966404849e+00
1.349000000000000021e+01 1.018677090210637237e+00 1.000554993228297107e+00 9.938971518608544775e-01 1.007124502468850435e+00
1.350999999999999979e+01 1.019191473119078761e+00 9.996134961057993040e-01 9.824088827713242100e-01 1.006016426272966724e+00
1.353000000000000114e+01 1.013533156112031541e+00 1.003156565417327784e+00 9.860889096875073978e-01 1.005998918509087847e+00
1.355000000000000071e+01 1.017657659021048655e+00 1.005042703229726664e+00 9.882785072318714947e-01 1.008774572655260160e+00
1.357000000000000028e+01 1.013402812590946667e+00 1.006516794715795138e+00 9.899281613398572821e-01 1.008038050876057135e+00
1.358999999999999986e+01 1.013230531216636976e+00 1.012489136447500382e+00 9.912223398273604102e-01 1.011301875683696228e+00
1.360999999999999943e+01 1.013260969832924241e+00 1.009654484944564112e+00 9.924329595894634259e-01 1.009859411562934906e+00
1.363000000000000078e+01 1.006255860148833836e+00 1.010678157794938192e+00 9.962230515496919292e-01 1.007959830793109024e+00
1.365000000000000036e+01 1.008079398137497362e+00 1.013477509054151016e+00 9.928070199747864866e-01 1.009949517451758316e+00
1.366999999999999993e+01 1.004621099793818750e+00 1.014422086290467817e+00 9.899751308468549560e-01 1.008923899410070879e+00
1.369000000000000128e+01 1.006563016569443691e+00 1.013838052690837488e+00 1.003326223261629346e+00 1.010286360721914356e+00
1.371000000000000085e+01 9.942995613640529529e-01 1.014414248995928247e+00 9.963746059617223372e-01 1.005358782574576448e+00
1.373000000000000043e+01 9.988929825025056886e-01 1.019578617508209550e+00 1.009744246662765299e+00 1.010870687912937438e+00
1.375000000000000000e+01 9.965071673305508915e-01 1.021293762760718815e+00 1.000189822468838585e+00 1.010213109474389581e+00
1.376999999999999957e+01 9.917457429575396999e-01 1.019917900958871027e+00 9.960960808561450941e-01 1.007335179135139702e+00
1.379000000000000092e+01 9.929731961256368367e-01 1.023476938911224599e+00 1.000068916550438836e+00 1.010018276130256965e+00
1.381000000000000050e+01 9.878974315163697728e-01 1.017290334623776049e+00 1.001351592346584329e+00 1.004780687354799973e+00
1.383000000000000007e+01 9.881010251756051632e-01 1.019435152995445293e+00 1.001477252822872810e+00 1.006032288970847288e+00
1.384999999999999964e+01 9.830646415671531191e-01 1.022225254918320392e+00 1.003951455670051507e+00 1.005763859015611050e+00
1.387000000000000099e+01 9.874009999730973819e-01 1.020728770970625199e+00 1.003370377171239669e+00 1.006593964498056160e+00
1.389000000000000057e+01 9.851488381738388034e-01 1.021305587726043962e+00 1.002272323775472040e+00 1.005956999426775189e+00
