# frames 151  V 32652.488  rho0 0.066151  nO 1440 nSi 720
# r  g_SiO  g_OO  g_SiSi  g_total(neutron)
9.269999999999999574e+00 9.609259518095126795e-01 1.057409658000446173e+00 1.043194462773436415e+00 1.018988767268466322e+00
9.289999999999999147e+00 9.433696670754120328e-01 1.067794577042447068e+00 1.047669280553961357e+00 1.018122805238003359e+00
9.310000000000000497e+00 9.462143406284885261e-01 1.065624485993902582e+00 1.055810871577646193e+00 1.018613555307802399e+00
9.330000000000000071e+00 9.314275906048787856e-01 1.067915199119356950e+00 1.056971022645610825e+00 1.014199920615328487e+00
9.349999999999999645e+00 9.292127430492994611e-01 1.067860408517105508e+00 1.047290129791325963e+00 1.012639443147565377e+00
9.370000000000000995e+00 9.257700817794396464e-01 1.070735937209596367e+00 1.063316090009187365e+00 1.013975579323771026e+00
9.390000000000000568e+00 9.192518022543715306e-01 1.069144340420677741e+00 1.040080661037433130e+00 1.008971397570856743e+00
9.410000000000000142e+00 9.192189752391928259e-01 1.074510497926237873e+00 1.040087699928077480e+00 1.011871114545394024e+00
9.429999999999999716e+00 9.166304831280646104e-01 1.070741391961808953e+00 1.037808280827360319e+00 1.008663393057200430e+00
9.449999999999999289e+00 9.105244288489072746e-01 1.073657384039527818e+00 1.040110817919440045e+00 1.008036347357393447e+00
9.470000000000000639e+00 9.081260989181918486e-01 1.072791562497902529e+00 1.036425433143125074e+00 1.006380377682133842e+00
9.490000000000000213e+00 9.112593664332223620e-01 1.076208240161872443e+00 1.033056708087057185e+00 1.009216505852294832e+00
9.509999999999999787e+00 9.084215350905022746e-01 1.077889195658839006e+00 1.043250589418897922e+00 1.009734599945476319e+00
9.530000000000001137e+00 9.060654773400658168e-01 1.070180825496144683e+00 1.038986025729714324e+00 1.004341729140683315e+00
9.550000000000000711e+00 9.030842311592515159e-01 1.072081545268277036e+00 1.050180046584142879e+00 1.004992797868108356e+00
9.570000000000000284e+00 9.020318567208762683e-01 1.073784883784102862e+00 1.050180735248112063e+00 1.005508854506862670e+00
9.589999999999999858e+00 9.076847372864971231e-01 1.072938167233560058e+00 1.064645718717596834e+00 1.008245850446001457e+00
9.609999999999999432e+00 9.126627730755789702e-01 1.071774686618848671e+00 1.078837541085726714e+00 1.010530173430399747e+00
9.630000000000000782e+00 9.094842950383269509e-01 1.073609364702300617e+00 1.069206685771235010e+00 1.009624611382907711e+00
9.650000000000000355e+00 9.008882961446318394e-01 1.068905349110820246e+00 1.071623350657159968e+00 1.003904373467996658e+00
9.669999999999999929e+00 9.030406436334668108e-01 1.067825260320471870e+00 1.079229193562759814e+00 1.004680843768034570e+00
9.690000000000001279e+00 9.045489000215968245e-01 1.064827113373152390e+00 1.089202482131001348e+00 1.004330759190508626e+00
9.710000000000000853e+00 9.088536210272138982e-01 1.064361865115466044e+00 1.080178500536939090e+00 1.005122652524522042e+00
9.730000000000000426e+00 9.042796744745098536e-01 1.062751919706081960e+00 1.094150093411457858e+00 1.003443321751398276e+00
9.750000000000000000e+00 9.090588031346827913e-01 1.063573047293552287e+00 1.079714111556250078e+00 1.004742000060370843e+00
9.769999999999999574e+00 9.171297230294750413e-01 1.060353268708135621e+00 1.084965740349284502e+00 1.006490453747147074e+00
9.789999999999999147e+00 9.154903385729366017e-01 1.055488478096512805e+00 1.085905539395685571e+00 1.003279664767946056e+00
9.810000000000000497e+00 9.167713138450951371e-01 1.059734692599154648e+00 1.077239708515117078e+00 1.005479897009541768e+00
9.830000000000000071e+00 9.236337410832242689e-01 1.049011516458628668e+00 1.090517838014168683e+00 1.003244379148767962e+00
9.849999999999999645e+00 9.297059025195416604e-01 1.054173042924564596e+00 1.075316718782262315e+00 1.007347014512713912e+00
9.870000000000000995e+00 9.384728318986165219e-01 1.049291798287545152e+00 1.089124951245853401e+00 1.009057340825965987e+00
9.890000000000000568e+00 9.358179117867392316e-01 1.048344117025381772e+00 1.092699617363738440e+00 1.007760900985855468e+00
9.910000000000000142e+00 9.422182672917620572e-01 1.041776274782292067e+00 1.073522959058469395e+00 1.005350171865760478e+00
9.929999999999999716e+00 9.489466547021653264e-01 1.041977175043416137e+00 1.066711814023236782e+00 1.007597386252386373e+00
9.949999999999999289e+00 9.527466707795434475e-01 1.030206635628911904e+00 1.068898898126984021e+00 1.002836120355082850e+00
9.970000000000000639e+00 9.570262023241505878e-01 1.025593335694892527e+00 1.057668695053274321e+00 1.001214276416129145e+00
9.990000000000000213e+00 9.597421759693050003e-01 1.017624391243281190e+00 1.070866716253950690e+00 9.988590010628178861e-01
1.000999999999999979e+01 9.645158936092164126e-01 1.020866765075716165e+00 1.060231211295627141e+00 1.001733052884706821e+00
1.003000000000000114e+01 9.666784948391767829e-01 1.015158014872711512e+00 1.050595826352048956e+00 9.988060096258284393e-01
1.005000000000000071e+01 9.765230786717143951e-01 1.009453711464460390e+00 1.047174403867528358e+00 9.992928937592671090e-01
1.007000000000000028e+01 9.788757270311977399e-01 1.008844149727439410e+00 1.037552294680583964e+00 9.992076019283860910e-01
1.008999999999999986e+01 9.851227997921926383e-01 1.002362611812783300e+00 1.041757416302387940e+00 9.984058309301067080e-01
1.010999999999999943e+01 9.903466669156048008e-01 9.965089827256126132e-01 1.049948195718328536e+00 9.978242176266070018e-01
1.013000000000000078e+01 9.861892818227218083e-01 9.930308547261070817e-01 1.031411593496161849e+00 9.930381915788902836e-01
1.015000000000000036e+01 9.935354979271586728e-01 9.885896498322090942e-01 1.037049295010086691e+00 9.938694288638800778e-01
1.016999999999999993e+01 9.932742877088107658e-01 9.888132348156146723e-01 1.014231608135120366e+00 9.923069344443217199e-01
1.019000000000000128e+01 1.000232250258408229e+00 9.854869884071949526e-01 1.019812679274924694e+00 9.935886408916521084e-01
1.021000000000000085e+01 9.975035997515755426e-01 9.826966382619231055e-01 1.023049588687217959e+00 9.912402385355545409e-01
1.023000000000000043e+01 9.966996628458988372e-01 9.775575229804330801e-01 1.025999665664000027e+00 9.883441531091564647e-01
1.025000000000000000e+01 1.005420256076623220e+00 9.710371249757304701e-01 1.019661649454732588e+00 9.877498050925462847e-01
1.026999999999999957e+01 1.009014177720964467e+00 9.723493611759702615e-01 1.007448448430738441e+00 9.890092896420924484e-01
1.028999999999999915e+01 1.016412930305127915e+00 9.652501799212661604e-01 1.010871866499767791e+00 9.882649826202878351e-01
1.031000000000000050e+01 1.021209441891830272e+00 9.605798643056954189e-01 1.014729587475593942e+00 9.878591769957699720e-01
1.033000000000000007e+01 1.021676177544282194e+00 9.603479212978847102e-01 1.000165404430214844e+00 9.869043322144175345e-01
1.034999999999999964e+01 1.025896639896831886e+00 9.627290227636066122e-01 1.006064765986964815e+00 9.902430952503489259e-01
1.037000000000000099e+01 1.025076375642094639e+00 9.569509390507970892e-01 1.008299676599335060e+00 9.869443373527123642e-01
1.039000000000000057e+01 1.029820418084448352e+00 9.506105588092539360e-01 1.009956454927703140e+00 9.854592651784657154e-01
1.041000000000000014e+01 1.032077637982296237e+00 9.547034034864838592e-01 9.869962723373192359e-01 9.869636903195093680e-01
1.042999999999999972e+01 1.030793275996690905e+00 9.497029335445553722e-01 9.946573444636932493e-01 9.842831614475784363e-01
1.044999999999999929e+01 1.038174344616956457e+00 9.436394191180365043e-01 9.851390355287762413e-01 9.831964535942321337e-01
1.047000000000000064e+01 1.032296573507106130e+00 9.450644016665464830e-01 9.746262892858631455e-01 9.809600995079140739e-01
1.049000000000000021e+01 1.040747041239101778e+00 9.411775853865188557e-01 9.648802892981047652e-01 9.814537135934811030e-01
1.050999999999999979e+01 1.033717116155009386e+00 9.440373951219604987e-01 9.666808297532420990e-01 9.804029097365641876e-01
1.053000000000000114e+01 1.038071664762084234e+00 9.418392982650087841e-01 9.527438369169172194e-01 9.799330668160504132e-01
1.055000000000000071e+01 1.044264679035687093e+00 9.340666056798336836e-01 9.453175456455971126e-01 9.776029977795004378e-01
1.057000000000000028e+01 1.037278681546446535e+00 9.357865519034058721e-01 9.480422613523971087e-01 9.760147806875979493e-01
1.058999999999999986e+01 1.041452269165506372e+00 9.339794090064944543e-01 9.544099079667692775e-01 9.770950671477481864e-01
1.060999999999999943e+01 1.045270058350421749e+00 9.333808328904716900e-01 9.442394986634659038e-01 9.775461751334403315e-01
1.063000000000000078e+01 1.044028411880576712e+00 9.401389225449550135e-01 9.371058136028080909e-01 9.802369846653455898e-01
1.065000000000000036e+01 1.045320231040634207e+00 9.304433634638061834e-01 9.368965446116797047e-01 9.754623568573567161e-01
1.066999999999999993e+01 1.044882092061091505e+00 9.332709458041542616e-01 9.307051723269833543e-01 9.763973695860941326e-01
1.069000000000000128e+01 1.047867518452627822e+00 9.358167079040783376e-01 9.294916103027959231e-01 9.788529979094643396e-01
1.071000000000000085e+01 1.052328213053924211e+00 9.385829453704379599e-01 9.345025274227540812e-01 9.824323486031685260e-01
1.073000000000000043e+01 1.045720407014614883e+00 9.402336916166035286e-01 9.177019886897717083e-01 9.795991799326200233e-01
1.075000000000000000e+01 1.050486131354499308e+00 9.445944637106136188e-01 9.263258890133367895e-01 9.844127316369131186e-01
1.076999999999999957e+01 1.054314976545229321e+00 9.427850702618018053e-01 9.158487627913352025e-01 9.841898029685873794e-01
1.078999999999999915e+01 1.053425211310612175e+00 9.445607947955333428e-01 9.225783512328735725e-01 9.852749010466124169e-01
1.081000000000000050e+01 1.047911698357246957e+00 9.490865399865430208e-01 9.224912383123344828e-01 9.855855664356768520e-01
1.083000000000000007e+01 1.048771198759466339e+00 9.473815160507983446e-01 9.299266418538491008e-01 9.855094769481301809e-01
1.084999999999999964e+01 1.054142886796181511e+00 9.542122361751215198e-01 9.111622585126771812e-01 9.899990043887952895e-01
1.087000000000000099e+01 1.045716222564303521e+00 9.537592708208507686e-01 9.115207381862273639e-01 9.865085741122053831e-01
1.089000000000000057e+01 1.054215492904304607e+00 9.569349442142223161e-01 9.198476971952728176e-01 9.921070243195801996e-01
1.091000000000000014e+01 1.044518369088106136e+00 9.619703438973521425e-01 9.213586676527456554e-01 9.911818749134846396e-01
1.092999999999999972e+01 1.049035056295468005e+00 9.660872583175967865e-01 9.347447857879798150e-01 9.960967458814483644e-01
1.094999999999999929e+01 1.047954148205430647e+00 9.621322860411173350e-01 9.318593162744474023e-01 9.933310642849441097e-01
1.097000000000000064e+01 1.041433273255703895e+00 9.702537481100602657e-01 9.279404787539599075e-01 9.949363675455114020e-01
1.099000000000000021e+01 1.039638786542001814e+00 9.651521358804426853e-01 9.383627759570575266e-01 9.921945278384142197e-01
1.100999999999999979e+01 1.037795686825684127e+00 9.638806240220315624e-01 9.392285779762824527e-01 9.908494729726730066e-01
1.103000000000000114e+01 1.031075209723030239e+00 9.737576324056008703e-01 9.419645551859723298e-01 9.937915173372292577e-01
1.105000000000000071e+01 1.031274516751739423e+00 9.735457622848999737e-01 9.432065628570720506e-01 9.938400120010193461e-01
1.107000000000000028e+01 1.030321205959124020e+00 9.768639862976037369e-01 9.453815168009723768e-01 9.954216202226522370e-01
1.108999999999999986e+01 1.028038804830939901e+00 9.780804872325814525e-01 9.517180957068135383e-01 9.956356638324013186e-01
1.110999999999999943e+01 1.017066318449474371e+00 9.845528979293579619e-01 9.434539443231809708e-01 9.943175474315728568e-01
1.113000000000000078e+01 1.020555580442942700e+00 9.867721982581770801e-01 9.409505971985305806e-01 9.967020543373567021e-01
1.115000000000000036e+01 1.017505107949097098e+00 9.848774463535528989e-01 9.454278800627046175e-01 9.948008106359287339e-01
1.116999999999999993e+01 1.020203229610551210e+00 9.873597451704297923e-01 9.530862588763946430e-01 9.977258241143787121e-01
1.119000000000000128e+01 1.022530952498753809e+00 9.910971124872065552e-01 9.553819609328680906e-01 1.000816275088649121e+00
1.121000000000000085e+01 1.012057249784190649e+00 9.902251196747869910e-01 9.528740828028007259e-01 9.961054303261731580e-01
1.123000000000000043e+01 1.014252860111925392e+00 9.964400175237851931e-01 9.586691581015744923e-01 1.000731755901585363e+00
1.125000000000000000e+01 1.013003765139130596e+00 9.969130998728326087e-01 9.767178068735671292e-01 1.001755564014262134e+00
1.126999999999999957e+01 1.014860630028909139e+00 9.989184950804739227e-01 9.693340741597713528e-01 1.003052165940908846e+00
1.128999999999999915e+01 1.011574200930496437e+00 1.002570132580460349e+00 9.700695474731712009e-01 1.003809635805480882e+00
1.131000000000000050e+01 1.004704072119200431e+00 1.004879235387987402e+00 9.787604457533208846e-01 1.002999855875049917e+00
1.133000000000000007e+01 1.003274084019629919e+00 1.008141961548830512e+00 9.799884334749006110e-01 1.004300725434274622e+00
1.134999999999999964e+01 1.002891511823220894e+00 1.010750607835144699e+00 9.814851380136940806e-01 1.005671682695612024e+00
1.137000000000000099e+01 1.002755770859948381e+00 1.010734885155221585e+00 9.956496730925571415e-01 1.006592837659412432e+00
1.139000000000000057e+01 9.987831654669498960e-01 1.013917794450521104e+00 1.003209692625289362e+00 1.007303021656999809e+00
1.141000000000000014e+01 9.910586356019093213e-01 1.020042624333888259e+00 1.006656572797236304e+00 1.007868669922202143e+00
1.142999999999999972e+01 9.905915528776677581e-01 1.021837151429792145e+00 9.941677415308179944e-01 1.007795113479149185e+00
1.144999999999999929e+01 9.887734248840529538e-01 1.024859907620301991e+00 1.007990853683781385e+00 1.009688676903739868e+00
1.147000000000000064e+01 9.890561314674872762e-01 1.026991217626489927e+00 1.001753725155227981e+00 1.010522364699248499e+00
1.149000000000000021e+01 9.810838366395274734e-01 1.029114062525063211e+00 9.979173590739555122e-01 1.008315074462245109e+00
1.150999999999999979e+01 9.802392864437381448e-01 1.032819555542185519e+00 1.000541008167358248e+00 1.010180152404231979e+00
1.153000000000000114e+01 9.829340813007275690e-01 1.033808971037370128e+00 9.990455034369575271e-01 1.011658906767028521e+00
1.155000000000000071e+01 9.758875870765346683e-01 1.035046615825795824e+00 9.865063528047143260e-01 1.008726899203754801e+00
1.157000000000000028e+01 9.740354594334854621e-01 1.035035885349814722e+00 1.004572867773306344e+00 1.009255430962975320e+00
1.158999999999999986e+01 9.663831106934158699e-01 1.033548735422259446e+00 1.000145080813277021e+00 1.005172283594296667e+00
1.160999999999999943e+01 9.725376377150146689e-01 1.032047211272487663e+00 1.001947655600804898e+00 1.006870404678566144e+00
1.163000000000000078e+01 9.658149641147016906e-01 1.034439756852561398e+00 1.008002185828204000e+00 1.005980276775243265e+00
1.165000000000000036e+01 9.665433148089217497e-01 1.039072125453502693e+00 1.002978922854028676e+00 1.008428265537585800e+00
1.166999999999999993e+01 9.642264686529786744e-01 1.033344396066595561e+00 1.014728926768473372e+00 1.005236069579793723e+00
1.169000000000000128e+01 9.623266708559595761e-01 1.037390215870476640e+00 1.023793639761140462e+00 1.007323105548089570e+00
1.171000000000000085e+01 9.650578559866106465e-01 1.032512170834016807e+00 1.025068351772262742e+00 1.005824102601369896e+00
1.173000000000000043e+01 9.614983496950023634e-01 1.033939882248754882e+00 1.021213911581165368e+00 1.004950474112795922e+00
1.175000000000000000e+01 9.639141201725083263e-01 1.036620166988251546e+00 1.021443020145514247e+00 1.007358132603189516e+00
1.176999999999999957e+01 9.668590436802707577e-01 1.039803428697244847e+00 1.035346614830723544e+00 1.011192408342763249e+00
1.178999999999999915e+01 9.617905472569547864e-01 1.034386172755204836e+00 1.037759242525477132e+00 1.006453494929306469e+00
1.181000000000000050e+01 9.595412808257911541e-01 1.036793897462541914e+00 1.034271168761526694e+00 1.006645447129511872e+00
1.183000000000000007e+01 9.649629267236716768e-01 1.043721614836985001e+00 1.039932516681254748e+00 1.012900992416937429e+00
1.184999999999999964e+01 9.651183320016674116e-01 1.035130926939048734e+00 1.044155087694462081e+00 1.008592367771727449e+00
1.187000000000000099e+01 9.625519983694306170e-01 1.035450472809351208e+00 1.035574159321691612e+00 1.007174937054183372e+00
1.189000000000000057e+01 9.613886545253547133e-01 1.037845875690416975e+00 1.037587594098765331e+00 1.008163079688598973e+00
1.191000000000000014e+01 9.622343556786887575e-01 1.032543718721987025e+00 1.042062218777857208e+00 1.005924299473021089e+00
1.192999999999999972e+01 9.614538718918267390e-01 1.035055289923353161e+00 1.058115862553844044e+00 1.008097759504881008e+00
1.194999999999999929e+01 9.623294210372174140e-01 1.033633313572916101e+00 1.046511017391914544e+00 1.006860994603178572e+00
1.197000000000000064e+01 9.633211756013464466e-01 1.028855789378848362e+00 1.049619518092268056e+00 1.004868831215108615e+00
1.199000000000000021e+01 9.617783681199602031e-01 1.031510517993554199e+00 1.054664131664331039e+00 1.006060690063155905e+00
1.200999999999999979e+01 9.650502609008536625e-01 1.028630191704936969e+00 1.054445335087248248e+00 1.005751968223367765e+00
1.203000000000000114e+01 9.618211792491702106e-01 1.029863258451780617e+00 1.048625577948741672e+00 1.004764616900094332e+00
1.205000000000000071e+01 9.609514270927792534e-01 1.024750051933011719e+00 1.044370286554217264e+00 1.001357340919252881e+00
1.207000000000000028e+01 9.642176393464875206e-01 1.021584692644484038e+00 1.050891959968304201e+00 1.001359212905196694e+00
1.208999999999999986e+01 9.635736344057852509e-01 1.022698403606243867e+00 1.050074977169198842e+00 1.001657042541598486e+00
1.210999999999999943e+01 9.623005054076873011e-01 1.027884767494370521e+00 1.046201959588813457e+00 1.003708871381611578e+00
1.213000000000000078e+01 9.690281166214538278e-01 1.020967328818314090e+00 1.048282086627999821e+00 1.002709628038823020e+00
1.215000000000000036e+01 9.672177928910525857e-01 1.021302209017131757e+00 1.046182951743878098e+00 1.002043377323622364e+00
1.216999999999999993e+01 9.651563858749510061e-01 1.020194998047819546e+00 1.049560504145549800e+00 1.000876976712721023e+00
1.219000000000000128e+01 9.708492184835897376e-01 1.020011018683259829e+00 1.043058928421307874e+00 1.002535016059245443e+00
1.221000000000000085e+01 9.721912218646079351e-01 1.021342392115873299e+00 1.042539182185728164e+00 1.003742133071161113e+00
1.223000000000000043e+01 9.750783036183492403e-01 1.014348414818032174e+00 1.043149085521275277e+00 1.001109291891949082e+00
1.225000000000000000e+01 9.785386133630613603e-01 1.015916501147726692e+00 1.033640444090447641e+00 1.002643343379514551e+00
1.226999999999999957e+01 9.799207060207218989e-01 1.014448363155862065e+00 1.026767857679654838e+00 1.001906260648879554e+00
1.229000000000000092e+01 9.801348546122223837e-01 1.009748337349278602e+00 1.039801352297645476e+00 1.000342774664610968e+00
1.231000000000000050e+01 9.862185248166791540e-01 1.009668103485246826e+00 1.025363220828571231e+00 1.001658329997950458e+00
1.233000000000000007e+01 9.857236970882382598e-01 1.007366899709497554e+00 1.038546212035508454e+00 1.001131863809147982e+00
1.234999999999999964e+01 9.905208928834581261e-01 1.006212442257402140e+00 1.027241512413537450e+00 1.001582657352979577e+00
1.237000000000000099e+01 9.937742530438392619e-01 1.004463613245701215e+00 1.031493431229506763e+00 1.002190813901273625e+00
1.239000000000000057e+01 9.937039094530821792e-01 1.002353227295575300e+00 1.019992429870609785e+00 1.000220682867410282e+00
1.241000000000000014e+01 9.932301141621029394e-01 1.002627507485374547e+00 1.025458215920410421e+00 1.000564761534755709e+00
1.242999999999999972e+01 9.972068521134110908e-01 1.004914362712148401e+00 1.012149217608663276e+00 1.002425660011649899e+00
1.244999999999999929e+01 1.001650838560780299e+00 9.963023475258653283e-01 1.016673727293484042e+00 9.997903428117913549e-01
1.247000000000000064e+01 9.964711844574244415e-01 9.958841490929485341e-01 1.014973471808680472e+00 9.974358173154691531e-01
1.249000000000000021e+01 1.003517404022444826e+00 9.972189884462961951e-01 1.006916633374775216e+00 1.000335292098877948e+00
1.250999999999999979e+01 1.001621025395280418e+00 9.921982834997665757e-01 1.014029137964499672e+00 9.973682794948118824e-01
1.253000000000000114e+01 1.003806904581960424e+00 9.967293549782784146e-01 1.007158037105287063e+00 1.000198656999573110e+00
1.255000000000000071e+01 1.004783010070559923e+00 9.962896003935048928e-01 9.985762876142505462e-01 9.997435744588005768e-01
1.257000000000000028e+01 1.004292990940428343e+00 9.912414940416851561e-01 9.945818369099349576e-01 9.965370492604495034e-01
1.258999999999999986e+01 1.008952682899945774e+00 9.923406379070986993e-01 9.893512027697158873e-01 9.985786723232950024e-01
1.260999999999999943e+01 1.007878806129545612e+00 9.879741351862705301e-01 9.812261699189254172e-01 9.952290206707632425e-01
1.263000000000000078e+01 1.009137309242406744e+00 9.880210572024078486e-01 9.767892296206492908e-01 9.954350584736584295e-01
1.265000000000000036e+01 1.014215194952039933e+00 9.895770238886099079e-01 9.823323333022887516e-01 9.986340259151207377e-01
1.266999999999999993e+01 1.017177862482465223e+00 9.820508901929796419e-01 9.806396078625853052e-01 9.955820405468224221e-01
1.269000000000000128e+01 1.016643538357481225e+00 9.826836184571569044e-01 9.820858414149052917e-01 9.958183794586372706e-01
1.271000000000000085e+01 1.013122914230897065e+00 9.798502725712521233e-01 9.752166578148834253e-01 9.924384766780454115e-01
1.273000000000000043e+01 1.015554520817103068e+00 9.819510678982525942e-01 9.925360019402007516e-01 9.957230770900304950e-01
1.275000000000000000e+01 1.022718524202624657e+00 9.813895508872717555e-01 9.841972257048907657e-01 9.976196330722044703e-01
1.276999999999999957e+01 1.021364794711230761e+00 9.805366651281699486e-01 9.879766159508590606e-01 9.968936857445477306e-01
1.279000000000000092e+01 1.024823712252537211e+00 9.745149408957712867e-01 9.896780867650234459e-01 9.950860132587820983e-01
1.281000000000000050e+01 1.027532892846054091e+00 9.778918636499713823e-01 9.910809227517830555e-01 9.980669476720650524e-01
1.283000000000000007e+01 1.026504701226470084e+00 9.735195851500996200e-01 9.927525269037964506e-01 9.954113138168401154e-01
1.284999999999999964e+01 1.030599135539611133e+00 9.762409552065633989e-01 1.001967612485120229e+00 9.991157823799643456e-01
1.287000000000000099e+01 1.034332513383529051e+00 9.725227675498722135e-01 9.985753474586843703e-01 9.983113553355714709e-01
1.289000000000000057e+01 1.033203026455302709e+00 9.722492172809110711e-01 9.942802933435332946e-01 9.974268039463656255e-01
1.291000000000000014e+01 1.035227347168369283e+00 9.739494007020365052e-01 9.931936733186268462e-01 9.990594771597967050e-01
1.292999999999999972e+01 1.036559142595459226e+00 9.748501525666471990e-01 1.005113964681002781e+00 1.000891709521122941e+00
1.294999999999999929e+01 1.042786593184211297e+00 9.723658881768820761e-01 9.892052992611306550e-01 1.000856508507610432e+00
1.297000000000000064e+01 1.038073398750197773e+00 9.703116170232759519e-01 9.927673268675499818e-01 9.981601005191098608e-01
1.299000000000000021e+01 1.035680958328204060e+00 9.717817285816413575e-01 9.922700062022201672e-01 9.979951207019307491e-01
1.300999999999999979e+01 1.033842529549643618e+00 9.758759621872770129e-01 9.864759553055579833e-01 9.991017389802652193e-01
1.303000000000000114e+01 1.034053610269376478e+00 9.766118899392256525e-01 9.815730323945612845e-01 9.992429582306225910e-01
1.305000000000000071e+01 1.034833538356618732e+00 9.705167289052021307e-01 9.774556740267126287e-01 9.959524517777977870e-01
1.307000000000000028e+01 1.031751496853062777e+00 9.686272551488444016e-01 9.824918531035803371e-01 9.940805848706225634e-01
1.308999999999999986e+01 1.036093418457931126e+00 9.747068775687927067e-01 9.783682759839554821e-01 9.987783682940510888e-01
1.310999999999999943e+01 1.029120199240580291e+00 9.730340392132811322e-01 9.876494667617172762e-01 9.958087132782271755e-01
1.313000000000000078e+01 1.028846726620021634e+00 9.729794371767767069e-01 9.810808199213036929e-01 9.952174221567443579e-01
1.315000000000000036e+01 1.026252226467279094e+00 9.800808102572882152e-01 9.787130882304877488e-01 9.979001510040780287e-01
1.316999999999999993e+01 1.025171049520664068e+00 9.693985981657798900e-01 9.777331276553749007e-01 9.916159560450741317e-01
1.319000000000000128e+01 1.025017078686506711e+00 9.745747332674095098e-01 9.704964159782059063e-01 9.938631775777966304e-01
1.321000000000000085e+01 1.026266976422150368e+00 9.739133555911619888e-01 9.797151012005548276e-01 9.946285741576718076e-01
1.323000000000000043e+01 1.025437490349518477e+00 9.761815579308413815e-01 9.795051125198771524e-01 9.955230243269014290e-01
1.325000000000000000e+01 1.026168196006842726e+00 9.726081464937146315e-01 9.850019731483278251e-01 9.942486320413009837e-01
1.326999999999999957e+01 1.023779510436011009e+00 9.744100784139909655e-01 9.846930204407232656e-01 9.942782365326079397e-01
1.329000000000000092e+01 1.027057477669264030e+00 9.787480241804130676e-01 9.812429006443869062e-01 9.976647918256901226e-01
1.331000000000000050e+01 1.023350205548967606e+00 9.762772765473033409e-01 9.884331379025943498e-01 9.953842997068237386e-01
1.333000000000000007e+01 1.023466831185302572e+00 9.806542493145888884e-01 9.794166214978833329e-01 9.971794075409223801e-01
1.334999999999999964e+01 1.017334052176891435e+00 9.849447546647397411e-01 9.772106225244746591e-01 9.969751969387765644e-01
1.337000000000000099e+01 1.024459531748665331e+00 9.847717350479999743e-01 9.778545731478957004e-01 9.996906048855820348e-01
1.339000000000000057e+01 1.018110558576791558e+00 9.867892780495728378e-01 9.799159070457424958e-01 9.984650333731104332e-01
1.341000000000000014e+01 1.009695170486830884e+00 9.887719540818029618e-01 9.825697478955750519e-01 9.964598783482342403e-01
1.342999999999999972e+01 1.014898315315961419e+00 9.906464315719096803e-01 9.813386036807663082e-01 9.994104719024023975e-01
1.344999999999999929e+01 1.018075169013448633e+00 9.969963908218547610e-01 9.831013703338596921e-01 1.004211151981073025e+00
1.347000000000000064e+01 1.015936903505574085e+00 9.937498020135963062e-01 9.876118737096932776e-01 1.001932562990190290e+00
1.349000000000000021e+01 1.011171058093643937e+00 1.001845520013904034e+00 9.753281586771378464e-01 1.003624706046608361e+00
1.350999999999999979e+01 1.013067103626071885e+00 1.001413978896616541e+00 9.860644084375287388e-01 1.004870772967519033e+00
1.353000000000000114e+01 1.013424358306582507e+00 1.002929903322642424e+00 9.848558678924181908e-01 1.005748191472058739e+00
1.355000000000000071e+01 1.012111779137153222e+00 1.004486759280485142e+00 9.818783720113368751e-01 1.005877254991519809e+00
1.357000000000000028e+01 1.008193233622572960e+00 1.006674524182830766e+00 9.901985547119181996e-01 1.006121114647342774e+00
1.358999999999999986e+01 1.004980829421881605e+00 1.007537518049994807e+00 9.860640295548227519e-01 1.005056288581899659e+00
1.360999999999999943e+01 1.007862442764012600e+00 1.012015500517440714e+00 1.002540077487774406e+00 1.009746992916651598e+00
1.363000000000000078e+01 1.006979508854559890e+00 1.014207061977183022e+00 9.877536815123042491e-01 1.009568198130279315e+00
1.365000000000000036e+01 1.006979288074449919e+00 1.014181223183549641e+00 9.994878503171796824e-01 1.010367891180071531e+00
1.366999999999999993e+01 1.006295305461800904e+00 1.016571464389415702e+00 9.992476545464487048e-01 1.011382925599525473e+00
1.369000000000000128e+01 1.002874577683794843e+00 1.013231430689236046e+00 1.015954587849709156e+00 1.009401901164392434e+00
1.371000000000000085e+01 1.002754264352428981e+00 1.016131679524637565e+00 1.009266372398305966e+00 1.010465203253323674e+00
1.373000000000000043e+01 9.993860216854464351e-01 1.019838343506365819e+00 1.012262268204213056e+00 1.011377557496436985e+00
1.375000000000000000e+01 9.981970627158199827e-01 1.020942615667675968e+00 1.018537258080331798e+00 1.011950676499073332e+00
1.376999999999999957e+01 9.952601507367954126e-01 1.020902635392660018e+00 1.009716052224817417e+00 1.010177701713744325e+00
1.379000000000000092e+01 9.950416902716122669e-01 1.024340993427897750e+00 1.015639353497359565e+00 1.012369577323367853e+00
1.381000000000000050e+01 9.951640707746034487e-01 1.019548649459119272e+00 1.014266194333672821e+00 1.009721243971220650e+00
1.383000000000000007e+01 9.876714933763578452e-01 1.024862873004116048e+00 1.011143887658459084e+00 1.009481416605193527e+00
1.384999999999999964e+01 9.880657097326357441e-01 1.023942749781379780e+00 1.009437056391359500e+00 1.009016687635999832e+00
1.387000000000000099e+01 9.858264935772783621e-01 1.019641714500087115e+00 1.004215865537213759e+00 1.005451808612906506e+00
1.389000000000000057e+01 9.872091621133470829e-01 1.017877449563647119e+00 1.004457385490023391e+00 1.005047639797045367e+00
