# angle(deg)  O-Si-O_LES  O-Si-O_HES  Si-O-Si_LES  Si-O-Si_HES   [Dechant JPCC2026 Fig.4, colour-digitized, area-normalised]
1.320000000000000000e+02 5.404834531301462748e-04 9.627186855218007773e-04 2.989272864242855862e-02 2.861123308017975500e-02
1.330000000000000000e+02 4.193406101871811984e-04 8.412105019122516738e-04 2.765210138006533522e-02 2.818298612805125378e-02
1.340000000000000000e+02 2.795604067914541323e-04 5.234198678565153955e-04 2.589995209907041546e-02 2.743490917370022819e-02
1.350000000000000000e+02 2.795604067914541323e-04 3.271374174103200893e-04 2.418496962100568498e-02 2.588454679004515216e-02
1.360000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 2.273015476345234889e-02 2.414987559154999422e-02
1.370000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 2.166824610830387493e-02 2.278382202273501050e-02
1.380000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 2.122012065583123858e-02 2.161833981124610185e-02
1.390000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 2.081871918418513184e-02 2.070221658454081404e-02
1.400000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 2.028245531333518203e-02 1.975898912035908839e-02
1.410000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.973557235593373371e-02 1.870734470627136853e-02
1.420000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.913028442249911643e-02 1.777495893708022287e-02
1.430000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.881702136923032662e-02 1.686425655787025454e-02
1.440000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.861171902923496393e-02 1.595897502615558836e-02
1.450000000000000000e+02 2.795604067914541323e-04 2.804035006374172427e-04 1.853030603234025186e-02 1.520547722430924675e-02
